document,sentence
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Warmiqa machuwan piñakurquspan kaynatam  kutichisqa: – machu runa ¡¿Chankaykichum,  icha sikikichum siqsisunki?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"!, ñuqaqa qusayuqmi  kani, kunan ¡Ripuway kaymanta manachayqa  kaspiwanmi tawaman ichqarqusqayki!"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chaynas  wasikunata hinalla takapayasqa, tutachañas  huk wasita takasqa, tan…, tan…, tan…; chaypis  wasiyuq wiyura warmi kasqa, hinallas machuqa  tapupayan, warmiqa waqanayaspansi chay  kasqanta willan: –Kay kuchuchapi tiyaykuy tayta,  kay pisi chupichata mikuykuy – nispan, warmiqa  qarakunata puñunanpaq aparqamusqa, –  kay wasipim puñukunki –nispan, puñunanta    mastaykapuspan huk wasiman risqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Chawpi  tutatas taytakuqa hakapakusqa: – yarqaruwanmi  – nispan.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hatarirquspansi kuchun kuchun tutayaqpi  maskachakuyta qallarisqa, hinachkaptinsi huk  wayqapi llampuy llampuy akutahina llatarusqa:  – ¿Imataq kayqa?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Nispas mallichaykusqa,  hinaspaqa chayqa machka akus kasqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Runaqa  yaqa qiqipakustinsi llapanta mikurqusqa, ichaqa  mikuchkaptinsi tumpa qatqi niraq kaptin: –kayqa  qatqi churarayasqa kaptinchiki – nispan mana  imapas hukurqachu."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chayqa, warmi kuchupi  ukuchakuna wañuchinanpaq churakusqan  miyuyuq aku kasqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Tumpa unaychamantas    taytakuqa qaparikarqamun: – ¡Way…way...way!
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Wiyura warmiqa utqayllaman pawarqamusqa:  ¿Imataq hapisunki taytaku?
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"– nisqa, payñataq:  – ¡Kaychaymi nanawachkan!, ¡mapas  llataykamuway!"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"– nisqa, machuñataq qari  kayninta qawachikuspan: –kaychaymi nanawan!"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hinaptinsi  warmiqa wasi masinkunata qayakusqa, qalaysi  hichpankunapi wasikunamanta lluqsirqamuspanku  asuykusqaku, huñupi kasqankupiña: ¿Imam  intusunki masillay?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Payñataq: – kay  taytakum miyuyuq aku churasqayta akurqusqa,  chaymi wañunayachkan."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Huk kaqnin runas masinkunata tapusqa: – ¿Pitaq  kunan yawarchakuchkan?
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chaysi huk sipas  pinqayllawanña: – ñuqam tayta– nisqa, runaqa:  –chay latapachata huk matipi mayllarqamuy–  nisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chay mayllapu yawartas machumanqa  mana munachkaqta qalaychata upyarqachinku,  chayraqsi yuyayninpas kutiykarqamusqa: –  ¿Imataq qapirquwan?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Qurpachiqnin  warmiqa piñasqallañas istikuta hapiykuspan  supayninta apachisqa, suwa kasqanpi, wañuyman  churakusqanmanta, hinaspa warmi turyaq  kasqanmanta."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chayraykus llapa runa manaña  haykapipas llaqtaman kutimunanpaq willaykuspa,  machullataqa qarqurqusqaku."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Kachitahina kuyaq warma Huk kamachikuq runas iskay warmi churiyuq  kasqa, sapa punchawsi chakran qawaq  risqa, kutimuspanñataq, hatun pata kasqanpi  hichpankunapi warmi churinkunata tiyaykachiq  hinaspansi tapuq: – ¿Ima hinatataq qamkunaqa  kuyawankichik?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Huknin churinsi: – Taytay ñuqaqa qapaq intitahinam  kuyayki– nin, hukninñataq: papay ñuqaqa hatun  qullqi killatahinam kuyayki– nispan kutichisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Sapa punchawsi chaynata tapupayasqa,  warmakunaqa imatapas allin kaqkunata  kutichinanpaq yuyaychakuqku, hinalla tapukuyqa  ¿Ima hinatataq kuyawankichik?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hinas huk  punchaw warmi churinkunata yapamanta  tapupayasqa; warmakunaqa manañas ima    niytapas atipasqakuñachu, chaypis huknin  miskichasqan ñukñuta qawaspan kaynata  nin– Ñuqaqa asukartahinam kuyayki taytallay."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Qipaqnin warmañataqsi qatipakuspan:  ñuqaqa papay kachitahinam kuyayki–nisqa.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Taytanqa chayllapis piñapakurquspan, imaynam  kachiwan tupachisqanmanta:  – qamqa manam  kuyawankichu, qayllaymanta asukuy, ripuway,  manañam qamqa churiyñachu kanki– nispan  ñakarquspan qarqusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hinaptinsi warmaqa uqllayninpi pituchan apakusqa  wasimanta ripukusqa, purichkaptinsi huk lata lata  wasichata qawarqusqa, chaypis huk mamakucha  yachasqa, samachinanpaq mañakuspansi chay  pasñaqa waqaylla waqasqa; mamakuchañataq  puñuchisqa, chaypis tutapiña imaynapim taytan  wasinmanta qarqurqusqanmanta willakusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hinataq mamakuchapas imaynapim chay  asinrapaq llamkasqanmanta willan: –   Paya partiramantam riqsiwanku– nisqa,  chaymi yanapananpaq mañakusqa: – yanapaykuwankichiki, ñuqaqa manañam alliñachu  kakullani–nispa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Achikyarquptinqa mamakupa pachanwan  pachakurquspas patukunata michiq pasakusqa  hinaspa patukunata qaraykuspan kutikamun,  wasita chayarqamuspan, hinas mayllakurqun,  chaymantas mikuchkaptinku mamakuchaqa  wañurusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hinaptinsi wasinpa qipachallanpi pamparqusqa,  hinas pituchanta waqachispan waqasqa, kunanqa  kaypichiki kawsayniyta pasasaq, chaypis sapa  achikyaqman patu qaraq pasasqa; hinaspa  wasiman kutiykuspan pituchata hapispan llaki llakita  waqachiq."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Huk kaqninpis, paya partirapa nisqan  kamachikuqninpa qari churin maqta    uyarirqamusqa hinaspas wistunman sillakuykuspan  qawaq risqa, chaypis sumaqllataña pasñataqa  tiyakuchkaqta qawarqusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chaymantas maqtaqa  wasi ukuman yayakuspan kuyakuyninta willakusqa,  chaypis kuskachakunankupaq rimanakusqaku,  ichaqa warmaqa: –chay ayllu runakunatam  pusamunki, ñuqapaqñataq uya pakana llikata  churawanki– nisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chaynas qariqa wasinman  kutirqamuspan, chaypis: –Mamay taytay ñam  kasarakunay pachaypiña tarikuni hinaspaqa  ñam kuskachaqniyta tarirquniña – nisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Maqtaqa: –Paya partirawanmi kasarakusaq– nisqa, tayta mamanñataq: ¿Imaynampitaq chay  payawanqa kasarakunki?, aswan huk llaqtakunata  risun, chaypi allin qawakuypaq warmakunata  riqsimunki –nispas nisqaku, payñataqsi: –mana  munaptiykichikqa ripukusaqmi– nisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chayta uyarispansi tayta mamanqa: –    chaynapiqa chay payawanpas kasarakuytaq,  qamchiki yachakunki– nispa nisqaku."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chay  pacha risqanmantas qariqa pasñanwan  kasarakuq risqaku, chaypis wilu nisqan llikaqa  iskay chunka takti tupuyniyuq kasqa, chaypa  ukuntas mamakuqa ichimun, kuskachakuy  tukupayninpiñas kuraqa qarita: – warmiykita  muchaykuy, warmiqa uyan pakasqa hamusqa  hinaptinsi muchaykunapaq qalaykuptinqa  sumaq sumaq pasñataq chaypiqa kachkasqa,  kasarakuyta tukurquptinkus, mikuqña risqaku."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chaypis pasñapa taytanqa kasqa, hinas warmiqa    pata qawanpi mikuytaqa mana kachiyuqta  qarachisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Runaqa mana kachiyuq mikuy  kasqanta malliykuspa, kuskachakuqkunamansi  asuykun: –Kachichallaykichik…, mana kachiyuq  mikuyqa manam allinchu –nispan."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hinaptinmi  kasarakuq pasñaqa: –ñuqaqa kachitahinam  kuyayki nirqaykim, chayrayku qarquwarqanki  – nispan yuyachin."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chayraq taytakuqa warmi  churinta riqsirqun: – Pampachaykullaway churillay,  chayraqmi yachaykurquni imapaq kachi kusallaña  kasqanta–nispan pitukun."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Warmiqa mana  munastinsi pampachaykun ima hinam waknataña  waqasqanta yuyarispan: – Pampachaykim ichaqa  sunquypim llakichiwasqayki rawrachkan – nispan  kachitapas qusqaraq.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chakrata muyuspa saywawan macharisqay Ayllupim tarpusqaña chakra kaqkunamantaqa  uywakunata huk hatusman chikusqaña, chaymi  sapa kuti Kawsaykunata waqaychaspa watukuna  hinaspa mana uywakuna yaykunanmanta qawana,  qunqaytapas uywakunaqa huk chakramanta  hukwarquspan ima kawsaytapas rachurqarinku."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chaynapim mamaypa kamachisqan chakray  muyuq rirqani; chakraykunaqa uku qichwa niraqpim  tarikurqa chaymi yaqa chawpi tutamanta iskay  pacha purisqataña killapa akchiyninwan watukuq  rirqani, yaqa iskay pacha niqtañam puriykurqani,  chaypiqa killaqa, urqu qipanpi pakakuyta qallarin,  chakrakunataqa tumpatam tutayarqachin hinaspa  chakray kasqanman chayarquni, chay umanpi  kasqan chukllaman yaykurquni, chaypi qipiyta  uraykachispay, kuchupi qarakuna kasqanpi  mastakuspay samaykurqani."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Manam chunka  tullminchapas karqachu hinaspam qunqaymanta    sara chakraypi runa ichiqtahina uyarirquni: –¡Icha  chayqa suwapas!, ¿pitaq kay pacha tutapi  purichkanman?– nispam chukllamanta sumaqllata  punkuta kicharispa  kaspi aptarikusqa lluqsini: –¡pim  chaypi purín!– nispa qaparikuni, chaypim hatun  wayra uyayman chiriyaykachimun hinaspataq  hatumanta chimpayta qawariptiyqa huk  hatunkaray runapa rikchayninta makin huqarisqata  qawarquni, chaymi ukuyman manchariy yaykurqun;  hinaspam chukllaman hukta pawaspa pakakuq  yaykurqani, ichimunantam suyani, manataq  qatimuwanpaschu, chaymi manchakuymanta  huk  pukullunta kicharquni, chaymanta qawaptiymi,  iskay runataña qawarquni, hukninmi lata chukuquq  hatun umasapa, tullullaña runa kayniyuqtahina  qawarini; huknintaqa qipanpi qatimuqtahinam  qawami chayqa miniru kaskuyuq kasqa, makinpi  siqulluta waqtamuqhinam hapirayachkan, chayta  qawaspaymi pukullutapas wichqani, chaymanta    umachakuni: – icharaqpas maypi kasqaytaqa  manapas musyarqakuraqchu, ¿imapaqraq  qaparikurqani?, ¡chaywanqa kaypi kasqayta  willarquniñachiki!, imanaykullasaqtaq– nispa  waqapakullani."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chaypiraqmi llapan anaq pachapi  kaq taytachakunapas umayman chayarqamun,  hinataq ayllpa unanchaq qapaqninkunatatapas  yuyarini, paykunatam tukuy sunquywan paykuna  waqaychawananpaq kunakuyta qallarini, chaytam  qunqurinpa tutayaqpi rurachkani, hawapiqa hinalla  puriqhina qaparikuchkan, sarapa rapinkunam  ¡Chaq…!, ¡chaq…!"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"nispan kuyurin, hinallataq  hukpas qaparikamun ¡siwww!, ¡siwww!"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Mana imatapas ruray atisqaypi punku  qipallapi asuykunankuta suyarqani: – Punkuta  kicharquptinkum kay kaspiwan umantapas  llamkarqusaq…–nispa kallpanchakuni, chayqa  manataq asuykamuntaqchu; qimchikuykuspañam    wañuy kawsayta suyaspa kachkarqani,  hukmantaqa pichiwkuna waqaqtaña uyarini  chaymi ñawiyta kicharikuptiyqa punchawqa  hawaypiña kasqa hinaspam yuyaymanakuni:  –  kaymanta lluqsirquspaymi maymanpas  pinkirqusaq, chaymantaña yanapakuytapas  mañakusaq, punchawpiqa manach imatapas  rurawankumanchu– nispa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Punkuta kicharispay  qichqaman pawakurqani, chayta kallpaylla  ichirquni, chakra qichqaman chayarquspaymi  hukta kallpawan qipan chakraman  chuqakuykuni, pampaman chayanaypaqa  hatunkaray anku kichka malkipi rikurirquni; llapa  chankaykunamanmi kichkaqa tiparqamuwan  hinataq makiykunaman, qasquyman, wasaypipas  iskay kimsa tunaskuna ratarayan, hina chay  manchakuywanqa chaytapas manam  ancha nanaytapas musyanichu, kallpaylla ira    pampakama kallpani, chaypi qatiwanankumanta  kunkayta muyuchispa qawani, runakunaqa hina  chayllapitaq sayarayachkasqaku hinaspañam  hatumanta qawarquni, chayqa kasqa saywakuna  sayachisqankum."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Yaqallam piñakuymanta  akakuykunipas: – ¿Pitaq chay saywataqa mana  willawaspan sayachirqa karahu?, ¿imanasqatas  chaymantaqa mana willawarqakuchu?,– nispay  waqakuni chayraq kichkakunamantapas  yuyarikurquni, llapa runa kayniymi chay  tumpata susunkarqa, mana maynintapas  kichka hurquyta atikunichu."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Qallariynintaqa  qawasqaymanta qallarini, chakiykunamanta,  wiksaymanta, manam chutarikuyta munanchu,  hatunmanta qaparispa iskay kimsallataqa  chutarquni, wakinqa hinalla mana haypasqaypi  kachkan, nanayqa anchayawachkanñataq."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chay pacha hinallapim taytay rikurirqamun,  qawaykuwaspanmi pawaykamuwan: – ¿Ima  supaymi kaytaqa rurarqusunki?, ¿pitaq kichkaman  chamqaykusurqanki?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"–nispa, mancharisqallaña  tapukuwan, ñuqañataq piñasqa: – ¡wakkunam...!"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"nispay saywa manchachikukunata qawachini,  payqa manaraq iñispan huktawan tapuwan:  ¿Imaynataq chay saywakunaqa tanqaykusunkiman  karqa?, ¿ichachus chay supaykunaqa  kawsan?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"– nispan tapupayawan, ñuqañataq –  ¡qamkunam huchayuq kankichik, mana chay  churasqaykichikta willawaspaykichik, chakra  muyuq kachamuwasqaykichikpim kayta rurakuni!"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"– nispay waqastin anyani, taytayqa tumpata  uyanta asirichin: –¿Ichaqa manchakuymantachu  kayta rurakurqanki?, ¿manachu qarihina sayawaq  karqa?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"– nispan kutichiwan, musuqmanta:  – ¡Hamuy chay kichkakunata chutarqusaq  manaraq ankuyarquchkaptin– nispanmi kuk  hatun kallpallawan chutariptin, llapan kichka  tunaskunaqa runa kayniymanta asuchisqa karqaku,  nanaywanmi yaqalla yuyayniytapas chinkachikuni:  – ¡Ananallawya, mamay!"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,¡¿ima rurasqaypitaq  kay maqachikusqa kallani?
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"– nispa waqani,  taytayñataq: –  Amaña churillay waqaychu,  kay wirachawan llusiykusqayki, chaywanqa  tumpatañam nanayqa samarqachisunki–  nispanmi waran wayqamanta hurquspan  rupaypiña qaqurquwan, chayñam kawsaytapas  tarirqullani."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Taytallayña chakra muyuytapas  tukurqa, ñuqaqa ira patapi tiyaspay qawakuni:  ¿Kaymantachu karahu manchakurqani?"
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"–    nispa asirikuni, chaymi taytay tumpa asiy uyata  qawarquwaspan: –Yaw Alicha chay imapas  kasqantaya willariway manam pimanpas  willasaqchu– nispa niwan, ñuqaqa kasqantam  imatapas willarqani, payñataqa asikuspan  llakipayawarqa: – churillay chayqa pachapa  yachachikuyninmi, ichapas mana kunakuspachu  hamurqanki, ichapas karu kasqan hawa  pisipaspapas tayta mamaykimanta piñakurqanki,  chayqa manam pinqakunapaqchu churasqa,  aswanmi kunanmantaqa allillamata purikunki,  maypipas imatapas uyarispaqa, allintaraqmi  sunquykita samachinki, allinta wayrata samaspa,  chaymantaqa llapa ima qawasqaykikunaqa  tutayaqpipas kasqantam qawachisunki– nispa  niwan, musuqmanta: – kay chakra watukuyqa  imaynam kawsaykuna wiñasqan kasqanta  qawananchikpaqmi rurakun, chaynapim mana  hallmaywan, qurawan mana llallichikunchikchu,  kamas punchawninpim kaykunata llamkanchik."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Llaqtapi kamachikuqkunapas sapa punchawmi  kayninkunata muyuchkanku.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Chayraykum  runa purinanmantaqa sumaqta qawarikuna.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Sichus mana qawasqaqa, uywakunam  kawsayta rachurqunku, chaymi allinta  harkanankurayku, tutapipas purinku."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Ichaqa saywa  manchachiku churayqa manam runapaqchu,  chayqa pisqukunamanta, añasmanta, huk  uywakunamantapas manchachispan chakra  amachanapaqmi churanchik."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Chaymi  runakunatahina pachachisparaq ruranchik.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Chayta qawaspam qintilkunaqa manaña  tarpusqaman ancha asuykunñachu.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Chaynallam  ayllupiqa uywa chikimanta amachakusqanchik.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Amaña manchakunkichu...nispanmi kawalluman  churkuwaspan wasiykuman apawarqa.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Huk wiksasapacha warmacha Sallqa ayllupis huk warmacha wirasapa  wiksasapacha paqarimusqa, wiñasqanpis  anchata anqarakunapi mikusqa hinaptinsi  taytanqa: –kay churiyqa pimantaq lluqsirqun  kaynaña wiksasapa, wirasapaqa, imaynatachá  wakchayarqachiwasun– nisqa, mamanñataq:  – wañuchisunchik kay warmataqa uñallaraq  kachkaptin, wiñarquspanqa kutiparquwasunpas–  nisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Warmaqa hatunkaraytas wiñarqusqa,  machu machu matipikunapis mikusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Huk pachas  churintaqa: – waqtamuy chay kampanata– nispa  kamachisqa, rinanpis iñiy wasi punkupi pukllaq  turuta churamusqaku, warma yaykusqanpi  sipirqunanpaq, hinas suyasqaku, qunqaymantas  kampanataqa waqtarqamun hinaptinsi taytanqa:  – maytaq chay turuqa wañuchinchu– nispa,  warmaqa wasinman hinalla kutiykarqamun."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Tayta    mamanqa tapusqakus: – ¿Manachu imapas iñina  wasipiqa kasqa?
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Nispanku, chaysi warmaqa: –  huk supu turuchallam punkupi kasqa hinaptinmi  kunkamanta qiwirquptiy pampaman kikillan  wichiykun– nispan willasqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hinas paqarintinpaq  taytanqa huk maqanakuy yachaq karati sutiyuq  runata iñina wasi punkunpi churarusqaku;  musuqmanta kampana waqtananpaq  kamachisqa: – yapamanta kampanata  waqtaramuy– nisqaku, hinallas pisi pachamantaqa  kampanata musuqmanta waqtarqamun."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Tayta  mamanqa: – mayñaya manataq chay runapas  wañuchiyta atintaqchu– nispanku.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Wasinman  kutiykuptinqa tapunkuraqsi: – ¿Manachu  imapas kasqa?
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"– nispanku, chaysi warmaqa: –  mamay huk supu runacham altu patapi kasqa,  maqawananpaq kaptinmi kunkanmanta  qiwirqamuptiymi kikillan pampakama wichiykamun–  nisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Hinaspas tayta mamanqa: – imatataq    kunan rurasunchik kay wiksasapawan– nispanku  kasqaku.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Chaynaqa yunkamanña qatirqusunchik  chaypi hatun uywakuna mikurqamuchun– nispanku  umakusqaku, chaysi musuqmanta taytan: – Warma,  yantanchikmi pisirqun, amahina kaspa yunkamanta  yantata aparqamuy, kay asnukunapi qipirqamunki  – nispanku kamachikusqaku."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Warmaqa upay  sunqullas: – allinchiki– nispan uyarikusqa hinaspa  yunkaman ripusqa.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Yunkamanqa pisipasqas  chayarqusqa, chayna kaspan qalay asnunkunata  sachaman watarquspas, sacha hawanman  qispirquspan chaypi hawka puñukusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Rikcharinanpaqqa asnunkunapa tullullanñas  watarayachkasqa.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Piñasqas chay hatun usqu  uywakunata hapirquspan, maqaparqusqa, uchuy  allquchakunatahinas hawankuman yantata  qipichispan wasinkama qatisqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Yantataqa    chay llapan hatun uywakunaman qipichispan  chayarqachisqa.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Hinaptinsi tayta mamaqa tapun  –¿Maytaq llapan asnunchikkunaqa?– nispanku,  warmaqa: – mamay papay hatun uywakunam  puñukunaykama llapan asnunchikta mikurqusqaku,  chaymi kay uywakunamanña yantataqa  qipichimurqani– nispan willakusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Minchantintaqa  Qallan Marka llaqtaman kachasqaku: – churiy,  llaqtaman rispam rahuta, kukata hukkunatawan  rantimunki kay uywa raymipi upyananchikpaq–  nispa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Achikyayllatas warmaqa kunakusqankuman    rillan, chay llaqtaman chayarquptinsi, huk  kunrinaru kachkasqa, chaysi wañuchinanpaq  chakusqa, warmaqa  kunrinarumwan samaykuspa,  samaykuspas tukuy tuta hapinakurqunku."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Utulu  waqarqamuptinsi kukuqa ñuqapaqraqmi nin.
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Yapamatas utulu waqamun – chaypipas–  ñuqapaqraqmi kayqa nisqa– chaynanankamas  panyanakunku, kimsata waraqamuptinsi ichaqa  kukuqa: – qampaqñam chayqa– nispan hinasparaq  chaymataqa kukuqa: – kayqa llallirquwankiña,  kunanqa qispichikurquniñam, wasiypim achka    warmi churiykuna kachkan, chaytam allin  wirasapanta warmiykipaq akllakuykunki, puñunay  ukunpim wayqa hunta qullqiyuqta tarinki,  chaywanmi wasiykichikta rurakunkichik– nispa  chinkarqusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,Chaysi wiksasapaqa ñawpa  wasinman kunasqan apachinkuna aptakusqa  kutiykun hinaptinsi mamanqa tapunraq ¿Manachu  imapas llaqtapi kasqa warma?
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Warmaqa sumaq sunquyuq kaspan: – mamay  chaypiqa huk runa mikuq kunrinaru nisqallanmi    kasqa; maqanakuypi llallirquptiymi, warmi  churinta qullqintawan quykuwan, chaywan  sumaq kawsanaypaq, manañam kunanmantaqa  qullqiykita tukupusaykiñachu, ichaqa qamkunapas  mañam sipiwayta atipakunkichikñachu– nispan  tukusqa."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Tayta mamanqa pinqapakuspankus  mancharisqaku, imaynam paykuna churin  wañuchinankurayku imakunapas churasqankuta  yachasqanpi."
Willakuykuna maytu - Chanka Literatura 2 - 2° Secundaria - Quechua chanka,"Maqtaqa hinas Qallan Marka  llaqtaman ripukusqa, chaypi warminpa  ayllunkunapa ancha kuyasqan kasqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,".............  	 Wakcha warmachakunamanta.................................  	 Wawa wischuna."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"...............................  	 Willka llaqtapi sipinakuypi ayllu runapa kutichiynin......   Taqa  Kawsay uywaymanta willakuy."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chay iskaynin rikchaypi warmi hurquymi  Ankawan sutichakun.
