document,sentence
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Qallariyninmanta,  tukusqanchikkama taytanchikman,  ayllu kamachikuqman, yachaq  masinchikman   ima willarisun."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Llika rurasqanchik willananchikpaqqa llapallaykichikmi  rimanakunaykichik allin ch’uyanchasqata hukllata rimanaykichikpaq.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Mikhuykuna chhalanakuy  Yachana Rimasunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Tayta mamanchikwan chhalakuq purisun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Chhalay rikumusqaykimanta siq’ispa llimp’isunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Chhalayqa ayllukunapa kawsayninpi kachkanraqmi, chaymi  punamanta yunkaman, qichwaman, chalaman ima purichkankuraq."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Pata ayllukunapiqa papata,  ullukuta, uqata, ch’uñuta ima  ruranku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Qichwapitaq sarata,  hawasta, siwarata ima  ruranku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Chaymi pata ayllu  runakunaqa qichwaman  chhalaq uraykamunku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Imakunatataq tayta mamaykiri uywan huk ayllukunawan  chhalananpaq?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Mikhuykuna Uywakuna Tapukuykunata kutichiy.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Ima mikhuykunatataq aylluykipi runakunari wak  ayllukunawan chhalan?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Allinchu icha manachu wak ayllukunawan  chhalanakusqanku?, ¿imarayku?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ñawpa machulanchikkunaqa kayhinata chhalanakuspalla sumaqta  wak ayllukunawan mikhuyninkuta hunt'achispa kawsaqku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Wak yachayta ñawinchay Qusqu llaqtap qichwa  runakunaqa humint’ata  sarata, tunasta ima  mulakunapi chhalayman  apanku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Chayta Apurimaq  runakunawan ch’uñuwan,  papawan, murayawan  aychawan, millwawan ima  chhalamunku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Qusqu runakunari imakunatataq chhalanankupaq  apanku?, ¿imaynataq kawsayninku kanman?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Apurimaq runakunari imakunatataq chhalanankupaq  apasqaku?, ¿imarayku?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Qichwapi tiyaq runakunaqa sarata, hawasta, kalawasata   ima llamk'anku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Papataqa manam llamk’ankuchu, chaymi  chhalaq purinku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Qichwapi tiyaq runakunaqa sarata, hawasta, kalawasata  ima llamk'anku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Tayta mamaykiwan, yachaq masiykikunawan rimaspa siq'iy."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Chhalaychu icha qullqiwan rantikuychu  qampaq allin?, ¿imarayku?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Qullqiwan mikhuykuna rantiymi ayllukunaman wak kawsaykunata  apamun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Kunanqa runa masinchikkunaqa qullqillawanñam huk  mikhuykunata apamunku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Wata qallariy Yachana Rimasunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Inti taytanchiktaqa  sumaqtam yupaychanku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Chaymi chay p’unchaw  Qusqupi, Raqch'ipi, Quyllu  rit'ipi ima mikhuykuna  huqarisqankumanta,  allinninta haywanku,  k’anchaynin  quwasqanchikmanta."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Tapukusunchik Yachaqta mink'akamusunchik yachay wasinchikman  hamunanpaq, chaypi tapukusun."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Imaraykutaq kay inti raymi p’unchawta musuq wata  ninku?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Llamk’asunchik Yachaqpa willawasqanchikmanhina Inti taytata siq'iy.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Tayta Intinchiktaqa anchatam yupaychananchik, paymi sumaqta  tiqsi muyuntinpi k'anchayninwan uywawanchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Yachaqpa willawasqanchikmanhina Inti taytata  yupaychachkaqta siq'iy.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Allinchu, manachu Inti tayta yupaychay?, ¿imarayku?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Tayta Intinchiktaqa Bolivia, Ecuador suyukunapipas sumaqtam  yupaychanku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Ñawpa machulanchikkunapaqqa musuq wataqa Inti  Tayta Intinchiktaqa Bolivia, Ecuador suyukunapipas sumaqtam  yupaychanku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ñawpa machulanchikkunapaqqa musuq wataqa Inti  raymi p'unchawmi karqan.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Inti raymipiqa kaykunatapas ruranku, ñawinchay."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Inti raymi killapi,   p'unchaw tutata illariqta  uwihakunapaq qununku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Kay qunuypiqa tayta  mamakuna, awichakuna,  wawakunapas mana  puñuspanku kusisqa   aycha q'aspa  mikhunankurayku illarinku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Awichanchikkunaqa chay  p'unchawqa Apu Quyllu rit'ita Inti  tayta yupaychaq riqku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Chaypaqqa sumaqnin mikhuykuna  huqarisqankutam inti taytaman  haywanankupaq apaqku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Yachaq masiykikunawan rimay, hinamantaq  tapukuykunata kutichiy."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Imaraykutaq San Juan tuta uwihapaq qununku?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Awichanchikkunaqa mikhuytaqa manam paykunallapaqchu  llamk'aqku, intipaq, apukunapaq, uywakunapaq imam haywakuqku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Tapukuykunata kutichiy siq'ispa, chaymantataq rimasunchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Pikunam  Quyllur  Rit'ita kuraq  taytakunawan   purin?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Kay raymikunapiqa lliwllam imallapipas yanapakunku kuraqkunapas  wawakunapas, chaymi yachaykunaqa mana chinkanchu."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ruraspa yachasqayta riqsichini Ch’uñu ruraymanta historieta nisqata  rurasun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ch’uñu  ruraymanta  yachaykuna.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Imaymana yachaykunam  chinkapuchkan, chayraykum  yachaqpa yanapayninwan  kay ch’uñu ruraypi yachaykuna  atipasqanchikmanta historieta nisqata  rurasunchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Kaykunam kanan: papel bond  raphikuna, qillqana, llimp’inakuna  ima."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,kay patamanta historietata rurasun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,f Qasapa chayamunanpaq  yachaykuna.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,f Imaynatataq ch’uñuta ruranku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Iskay iskaymanta historieta nisqata  ruranaykichik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Yachay wasipi  imaynatam  yachasunman  ch’uñumanta huk  yachaykunata?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Chaytaqa yachaq masinchikkunaman,  yachachiqkunaman, ayllu  kamachikuqkunaman ima  riqsichisunchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Kay yachaykuna  mana chinkananpaq  imakunatam  rurasunman?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Kay rurasqanchikwanqa ch’uñu  ruraypaq yachaykunata riqsisun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywanchikkunata  raymichasunchik T’aqa  Yachanaykuna  Uywakuna uywanapaq pacha yachaykunata  riqsichisaq.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywakunapa quwasqanchikta hukman runa  tukuchisqanta willakusaq.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywakuna uyway   Yachana Rimasunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywa uywaq runapa wasinta purisunchik chaypim  tapukamusunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Ima yachaykunata  uywakuna uywananchikpaq  qhawanchik?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Ima yachaykunam uywakuna mirachinapaq kan?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ayllu runakunaqa imaymana yachaykunatam uywakuna  uywanankupaqqa yachanku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywakuna uywanapaq yachaykunamanta rimasunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Wiñaq killapiqa uywakunaqa  urqutam wachan.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Wañu killapiqa uywakunaqa  chinatam wachan.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywa  mirananpaq  pacha yachaykuna  qhaway Pura killapiqa urquta  uywakunaqa wachan.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Musuq killapiqa chinatam  uywakunaqa wachan.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Ima huk yachaykunatam qhawanku aylluykipi uywakuna uywanankupaq?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Ima yachaykunam quwi, wallpa ima mirananpaq kan?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Uywakuna mirananpaq ch'uya unu, q'achu pampa allinllataqchu kanman?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Quwi achkata miran chayqa, llama, paqucha tukukunanpaqmi."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Chaymi paqucha michiqkunaqa pisita quwita uywanku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Paqucha uywaqkunaqa  qhapaq sitwa qallariy  p'unchawmi huk urqu  llamata ñak'anku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Wiksanpi huk rumi illata  tarinku chayqa allin  uywa mirananpaq,  mana tarinku chayqa  uywa qullunanpaq,  ninku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Q'acha pisquchapas achka chiwchiyuq  purin chayqa pisi uña paquchakuna  kananpaq; mana chiwchiyuq purin  chaytaq achka uña paqucha  kananpaq.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Aylluykipi imakunataq allin uywaq mirananpaq kan?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Uywakuna uywanapaqqa imaymana pacha yachaykunatam  qhawanku, chaymi munakuywan kusisqa ch'uyaspa, t'inkaspa,  takispa, tususpa ima uywananchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Siq'ikunata qhaway hinaspataq tapukuyta ñawinchaspa  kutichiy.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywakuna ¿Ima yachaykunam mirananpaq kan?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Imaynatataq illakunata, inqakunata ayllunchikpi uywana  uywanchik mirananpaq?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Ima llaqta yachaykunatam yachanchik uywanchikta mana unquy  hap'inanpaq?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Paquchakuna achka mirananpaqqa surphuy, phallcha  t'ikakunawanmi pukllaypi ch'allaspa, t'inkaspa ima t'ikachanku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Imakunawantaq uywanchikkunata qarachi unquymanta  hampisunman.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Rimasunchik imaynatam, ima hampikunawanmi hampisunman."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Awichanchikkunaqa imaymana yachaykunatam yachanku  uywakunapa unquyninkunamanta hampinankupaq.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ayllunchikkunapiqa kay hampikunawanmi unquykunataqa  hampirqanku.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Wirata q'uñirqachispa  qarachip kasqanman  hawirquna.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Sasawita, phuña  t'ikatawan saqtarquspa  q'uñi unupi q'apirquspa  qarachita mayllarquna."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Domingo p'unchaw  hampisqaqa aswantam miran.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Aylluykipiri, ¿ima huk hampikunawantaq qarachita  hampinku?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Imaynatataq hampita tupachinku qarachi  hampinankupaq?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Kay hampikunawanpas qarachitaqa hampikunmanmi,  ñawinchay."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Chiriyarqachispa uywap  qarachinman llusirquna.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,ch ¿Ima rantisqa hampitaq  qarachi hampinapaq  kanman?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Allinchu kay hampikunawan uywakuna hampiy?,  ¿imarayku?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Kayhina yachaykunam kan qarachimanta uywakuna  hampinapaqqa.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Chayhinata unquykuna hampiytapas tapukuspa  yachawaqmi.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Tapukuykunata kutichispa llimp'isunchik, chaymanta  rimasun."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Aylluykipiri, ¿ima uywakunatataq qarachi unquy hap'in?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Quwimanri ima unquykunataq yaykun?, ¿imaynatataq  hampikun?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Mayqan hampikunawantaq qarachimanta mana  Pachamamanchikta qhillichanapaq hampisunman?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Aylluykimanri ima qarachi hampikunataq rantinapaq  chayamun?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywanchikkuna unquptinqa yachananchikmi ayllunchikpa  hampinkunawan hampiyta.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywakunawan yanapanakuy  Yachana Rimasunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Uywa uywaq yachaqta yachay wasinchikman  pusamuspa tapukusun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Manaraq españolkuna chayamuchkaptinmi, awichanchikkunaqa  llamata, paquchata uywarqankuña."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Llamaqa q’ipispa yanapakun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Siq'ikunata qhawaspa, sapanka uywakunapa  yanapakuyninmanta rimasunchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Papa tarpunapaq  wanunta quwanchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Aychanta, millwanta,  wanunta quwanchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Antisuyu uywakunaqa, llama, paqucha, quwi imam kanku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Ancha  munasqa, yupaychasqa aycham, millwam, wanunrayku kanku."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Kunanqa hawa suyukunamanta apamusqa uywakunapa  yanapakuyninmanta rimasun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Kay uywakunatam hawa suyukunamanta apamurqanku,  llimp'iy."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Siq'ikunata qhawaspa kay uywakunapa yanapakuyninmanta  rimasunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Ima uywakunatataq hawa suyumanta apamurqanku?,  ¿imakunapitaq yanapawanchik?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Ima uywanchikkunataq manaraq españolkuna  chayamuchkaptin karqan?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Ñuqanchikpa uywanchikpas, hawa suyukunamanta  apamusqankupas imaymanapim yanapawanchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Runakunari,  uywakunaq  quwasqanchikta,  ¿imakunapitaq  tukuchin?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"¿Pikunawantaq waka, uwiha, kawallu ima  chayamurqan?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Runakunari uywap quwasqanchikta, ¿ima  hukkunamantaq kawsanankupaq tukuchin?"
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Kunankamapas uywanchikkunata, hawa suyukunamanta  apamusqankutapas t'inkaspa, takispa, tususpa ima uywachkallanchikpunim."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ruraspa yachasqayta riqsichini Ayllupi uywakunamanta infografía  nisqata rurasun.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Uywa uywanapaq imaymana  yachaykunam kan. Chay  yachaykunam chinkapuchkan,  chayraykum uywa uywaymanta  infografía nisqata rurasun."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ima  yachaykunam  kan mirananpaq.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Huk  uywata  siq’iy.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Tapukuykuna   ¿Imakunatataq  uywanchikkuna  allinta mirananpaq  rurasunman?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,"Infografía rurasqanchiktaqa huk  huñukuypi yachaq masinchikkunaman,  tayta mamanchikman, ayllu  runakunaman ima willasunchik."
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,¿Imaynataq  uywanchikkunata  mana uywayta  yachaptinchikri  kanman?
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Kay ruraywanqa uywakunamanta  yachaykunata yachasunchik.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Ayllunchikkunapa rurayninkunata  chaninchasunchik T’aqa  Yachanaykuna  Pacha yachaykunamanta allin kawsaypaq willakusaq.
Sumaq Kawsay 1 - quechua collao. Cuaderno de trabajo - Personal Social - Ciencia y Tecnología 1 - Quechua collao,Llipin ayllupi allin aruwi ruraymanta riqsichisaq.
