document,sentence
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Tayruna llaqtap ñawpa  ñanninkuna maskapay  Tayruna llaqtaqa Colombia suyup ñawpa chinkasqa llaqtansi  kasqa.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Paykunaqa huk llaqtakunawan huñusqa kasqaku;  hinaspas yunka ukhu urqukunapi, rumikunamanta ñankunataqa  rurasqaku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Chaymi kay pachakunapi ñawpa ñankunamanta  yachaq runakuna imayna, imakunawan rurasqa kasqanta  t’aqwirisqaku; chaypis sumaq hatun, taksa rumichasqa  ñankunata tarisqaku; chaysi allinchalla qayna watakuna  rurasqahinalla kaptin, “Qhapaq” nispa sutichasqaku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Huk ayllukunamanta hamuq runakunatapas kaqninwan  sunquchachikuspa munapayaypaq kasqa.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Tariqkunaqa kayhinata hamut’asqaku: “Kay ñankunaqa  Españamanta hamuq runakunap rurasqanchus kanmanhina”,  nispa rimapakusqaku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Ichaqa   qillqakunata maskarispankum, imayna tayruna llaqtap ñawpa  ñanninkuna kasqanta riqsichisqankuta tarisqaku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Chaypim tayta Repizo Cabrera,  watapi qillqa mayt’unpi  kayhinata ñanmantaqa qillqasqa: “Españamanta chayamusqan  pachapim pata pata hatun rumiwan ñanninkunata rurasqaku,  uywakunap urqup ñawinman ñak’arisqa puriqku, pisipasqallaña  qawchisyaspa, phurphuryaspa, qaqa tinyallaña urqutaqa  qispinku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Wakin ñankunañataq mach’ay ukhupi manchakuy  qaqapi rumimanta taksalla kasqa, huk runa purinallanpaqmi  kasqa”."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Chay ñankunaqa mancharikuy qaqa qaqa ukhupim rikukun,  hinallataq chiriwan chikchiwan hap’isqa qurakunallam  qaqapi qhawarikun."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Kay tayta Repizoqa tayruna llaqtap  ñan rurasqanta riqsichin.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Tayruna ayllukunaqa yunka  urqukunap chawpinpi wasichakuspankum tiyasqaku; llapan  llaqtakunawan riqsinakunapaq qaqapi, yunka ukhupi ñankunata  qispichisqanku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kay ñankunaqa pata pata rumimantakama,  qaqakuna samp’alla qispinapaqhinam kanku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Ichaqa kay  ñankunaqa uywakunap (mulawan kawalluwan) kaqtaq  karrukunap purinanpaqpas manam allinchu kasqa.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Tayruna  ayllukunaqa rumitam, allin kallpasapa allin sayayniyuq kaptin,    anchatam khuyasqaku; hinallataq yunka ukhupi urqukunaqa  rumi rumillañam kasqaku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Chayhinallataq ñankuna maskaq  tayta John Hyslop, yanapaq runantinkuna imaynam tayruna  runakuna ñanninkuta rurasqankumanta yuyaykusqa; chaysi  tapunakusqaku: ¿Imaraykum hatun allpa ñanmanta huch’uychallaman ñanta  ch’intichinku?"
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Imaynanpitaq ñankunari chayllaraq rurasqahina  rikukun?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Chaymi payqa kayhinata hamutarqusqa: “Pata pata  ñankunaqa sayaq rumi rumi urqu kasqanraykum.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Tayruna  runakunaqa ñan kichanankupaqqa allintam ñawpaqta  allichakusqaku.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Tayruna llaqtaqa ñawpa ñanninkunata waqaychasqaku,  kunantaq rurasqankuta qhawarichinku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kay ñankunataqa manas makinakunawanqa allichankumanchu,  mana hinaqa thuñirparinmansi; aswanpas runa makillanwan  allichasqaku, Pacha Mamawan rimanakuspa ima."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Kay pata pata  ñannintaqa runallam purinan sumaqta qhawarinankupaq.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunan pacha ichaqa imaymana ruraykunawan hatun ñankunata  qispirqachinku, uywakunawan karrukunawan purinankupaq,  hinallataq tayruna llaqtankup yachayninkunata wakin  llaqtakuna riqsinankupaq ima."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Qillqaq: Nancy Emely Valeriano Gutierrez   Ñawinchasqa qhipamantaq kay tapukuykunata qillqanaykipi kutichiy.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Imaraykutaq Tayruna runakunari mana makinawanchun ñanñinkutari  hallch’ankumanri karqan?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Imaraykutaq “Qhapaq” nispari ñam rurasqankuta sutichankuman  karqanrí?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunantaq , yachachina qillqasqa qillqap puriyninta riqsiriy."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Kaypi sutinta qillqana  Riqsichiy Kaypiqa ima  munasqanchikta  qillqaykusun pisi  rimayllapi riqsiykuchisun.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Yachachina  Kaypiqa rurana  yachachiyta qillqaykusu.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Yachachina  Kaypiqa akllasqanchik  rurana yachachiyta  qillqaykusun.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Wisq’ay  Kaypiqa imayna yachachina qillqasqap tukuyninta       qillqaykusun.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,K’iriwan: me golpean.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,T’iktu: ‘dibujo’ T’iktusqa willakuy: ‘historieta’ T’uruña: ya está barro.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"QUWI, WALLPA     RURANA T’iktuta qhawarispa tapukukuykunata kutichiy."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Ima unquymi chiriypi wallpata hap’in?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Yacharqankichu   Ñawpa runakunaqa quwitapas wallpatapas uywarqanku,  mana pip yanapasqan, chayrayku pisillata mikhunallankupaq  uywarqanku, mana qhatuman apanapaqqa karqanchu."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Ichaqa  kunan atisunmanmi achkhanpi uywayta, chaypaqmi musuq  yachaykunatapas ñawpa yachaykunatapas munasunmi."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"UYWAYMANTA    Paqarimusqa  Mama yachayniyuq runa kaqtin,  wallpatapas quwitapas  wakin llaqtanchikkunapiqa pisillatam uywanku, paykunalla  mikhunankupaq, mana ancha yuyaykunkuchu wak runa  masinchikman qullqipaq qhatunankupaq."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Huk kaq ñawinchana   Yachay aypana:  Quwita, wallpata imayna uywaymanta yuyayniyuq  siq’ipi chaninchay."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Manaraq ñawinchachkaspa kay yuyaykunawan hamut’ay.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Llaqtanchikkunapi imaynatam quwitapas wallpatapas uywakun,  chaymanta ñawinchasun."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Wallpap waqaynin mana allin kasqanmanta yachasun.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Quwi uywaymanta Imapaq  uywana Imaynata  uywana Imayna quwikuna  uywana Quwiqa ñuqanchikpa  wasi uywanchikpunim.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Ñawpa kawsaypiqa  qasi quwillata uywaqku,  chaytaq imaymana  rikch’ayniyuq: yana,  yuraq, allqa, uqi, q’illu,  ch’umpi."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Wakinkaq yana  ñawiyuq, puka ñawiyuq."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Chaymanta kallaqtaq  suphu quwi.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Kunanqa  uywapunku imaymana  mana riqsisqa quwita.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Ñawpa kawsaypiqa   quwita uywaqku   hatuchaq uywatahina.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Quwip wasinqa q’uncha  ukhupi, q’uñillapi tiyaq,  chayraykus mana ima  unquypas hap’irqanchu,  imaraykuchus q’usñi  ukhupiqa manas  ima unquypas  hap’ikunmanchu."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Mikhuqpas hawata  lluqsiqku, q’umir  q’achu mikhuq,  paykunallamanta  kutikanpuqku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Runanqa  q’umir q’achullata  qaraq.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunanqa quwita  uywanku wak chiri  wasipi, chayrayku  chirimanta unquspa  wañupun."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Hinaspapas  quwiqa mana hawata  lluqsinmanchu.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Ñawpa ka wsaypiqa  quwita mikhunapaq  uywaqku, chayta  mikhuspa taq allin  kallpasapa, allin  yuyayniyuq wiñaqku,  quwi aycha mikhuqqa   manas ancha  machuyan manpaschu."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Hinaspapas quwitaqa  hampikun ankupaq  uywaqku, Corona  virus unquytapas  kansir unquytapas  allinyachinsi."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Ima unqu ytapas  quwiqa kaq ratu  kurkuykimanta  hurqusunki.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Hinaspapas  imamanta unqusqa  ykita yachakuwaq.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunantaq quwitaqa   qhatuman apanapaq  uywanku, qullqiman   chhalanapaq,  manañam mikhupun  kuchu, manataqmi  hampikapunkuchu."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Wallpa uywaymanta  Imapaqmi uywana  Ñawpa kawsaypiqa runtunanpaq wallpata uywaqku, chaytataq  mikhuqku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Hinaspapas k’ankataqa tutamanta waqaspa  rikch’achinanpaq uywana.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Llamk’anaman purinapaq tutamanta  hatarispa wayk’ukunankupaq.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunantaq chiwchi wallpata  chhalanankupaq uywanku, manaña wiñachipunkuchu,  kankanapaq wiñarisqamantapacha chhalanapaq."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,K’ankapas  kunanqa manañam rikch’achikapunchu.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Hinaspapas  k’ankaqa mana yachapunchu imay uras waqayta, imay  urastapas waqapullan, manataqmi k’ankap waqasqanta  pipas kasupunchu."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Aswanpas k’ankaqa runanpaq wañunanta  yachansi, chaysi ch’isinqa waqanman."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Imaynata uywana  Ñawpa kawsaypiqa wallpata yanqa uywatahina uywaqku,  wasi k’uchuchapi wasichata rurapuqku, chaypitaq wallpaqa  k’ankantin tiyaq, hinataq k’ankaqa kimsata waqaspa pachata  paqarichin."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Sapanka wasipi uywallaqkupuni, ichaqa mana achkhatachu,  pisillata."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Hinaspapas wallpaqa sapa p’unchaw kacharisqa  puriykachakun, mikhunata maskhaspa runanhina sapa  p’unchaw llamk’aq puriripun."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kay qhipa kawsaypiñataq  achkhanpi wallpata uywanku, ichaqa manaña wiñachipunkuchu,  wiñarisqamantapacha kankanapaq sipipunku, mana chaytaq  kawsachkaqta qhatuman apanku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Ratu wiñananpaqtaq mana  riqsisqa mikhunata qunku, vakunawan allachinku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Imaynata wallpata uywana  Wallpaqa manayá kay llaqtanchikpi paqariqchu kasqa, España  suyumanta apamusqa."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Chayraykus tiqsi muyuntinpi imaymana  rikch’ayniyuq wallpaqa tarikun.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kay América suyupis   rikch’ayniyuq wallpas tarikun, chaqay Europa suyupitaqsi   rikch’ayniyuq watarikunman Ñawpa ayllunchikkunapiqa qasi  wallpallatam uywaqku, may mayllapi maqanakuq k’ankata    uywaqku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Hinaspapas chay qasi wallpaqa huk p’unchaw  qhipamantakama runtuq, may maypiqa uqllachiqku, chiri  punapi mana anchata uqllanmanchu, yunka hawapim allintaqa  uqllan."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunanqa imaymana mana riqsisqa wallpakunata uywanku, sapa  p’unchaw runtuq wallpata, ichaqa chay wallpa ratulla runtuspa  sayk’urqapun, tuqturqapun."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Hinaspapas allin aychayuq wallpata  uywanku, doble pechuga sutiyuqta, chayta chhalanankupaq  imaymana hampiwan utqaylla puqurquchinku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Qillqaq: Nancy Emely Valeriano Gutierrez Ñawinchayta tukurquspa qillqana mayt’uykipi kay tapukuykunata  kutichiy.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Qillqasqamanhina, ¿imaynatam wallpata uywana kasqa?"
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Imaynatam quwita ñawpa runakuna uywasqanku?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Ima rikch’ayniyuq quwikunari kasqa?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Imaynatam wallpata ñawpa runakuna uywasqaku?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Imaynatam kay qillqasqata yacharqanki?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Iskay kaq ñawinchana Manaraq ñawinchachkaspa kay tapukuykunawan hamut’ay.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿ Quwi wallpa uywayri allinchu kanman?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Ima sasachakuytataq kay qillqasqapi tarisunman?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Mapuchi runakunap wallpa  uywasqankumanta  Mapuchikunaqa wallpankuta kicharisqa pampakunapis  uywanku.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kay wallpakunaqa kikillankumantas runtunkuta  uqllanku, chiwchinkutapas uywanku, mikhuyninkutapas  maskhanku, sach’akunapipas puñuspam kawsanku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Chakrapis chiwchinkuta uqllanku,  p’unchawmanta achka  chiwchikunantin rikhurimunku; hinaspapas hawka kacharisqa    kaytam munanku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Ichaqa kay watakunaqa huk yachaykuna  rikhurimusqanrayku manañas chayhinachu kapun; manaña allpa  kamakusqanraykus hukniraqman t’ikrakapun.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunataq, kay qillqasqapim imayna wallpakuna  rikch’aq  uywasqankuta riqsisunchik:  ."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,hukninñataqmi huch’uy kanchakunapi.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Iskayninmi imayna ñawpa ayllukuna yachayninwan uywasqa  kanku.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Kicharisqa pampapi: Mapuchi wallpaqa purun pampaman  yachasqas kakun.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Chayhinatas watan watan ñawpa runakuna  uywarqanku.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kayhinatam ñawpaqqa chiwchita uywarqanku:  purun pampapim sarata pallanku, hinaspa wayk’usqanku  puchukunata mikhuchinku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Huch’uy kanchakunapi: Mapuchi wallpaqa huch’uy wasikunapi  kaspaqa k’ikllu k’uchuchakunapis kawsayta yachan; ichaqa  runap mikhuchisqallam kanku: rurukunata, wayk’usqanku  puchukunata, kamasqa mikhuykunallatas mikhunku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Runtu uqllachiy: Mapuchi wallpakunaqa allintam  runtunkunataqa uqllanku; chaymi paykunallawan uqllachinku.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Sayayninmanhina wallpaqa  utaq  utaq  anqas  runtukunata uqllanku; kaytaqa uywaqkunam qhawanan.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Chaymantam  p’unchawmantaq chiwchikuna t’uqyayta  qallarimun; wakinqa  p’unchawllapim t’uqyamunku;  puchuqchakunaqa  p’unchawtaraqmi t’uqyanku.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Chakrapipas pampakunapipas  kawsaq wallpakunaqa kurukunata, ch’illikukunata,  ch’uspikunata, saphichakunata, qurachakunata, aquchakunata  mikhuspankum kawsakunku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Wallpayuqkunaqa allin  wiñanankupaqmi siwarata, sarata, rurukunata, yuyukunata,  wayk’usqanku puchukunata ima mikhuchinku."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Paykunaqa  manam wirayachiq, utqayman wiñachiq, runtuchiq  mikhuykunataqa qarankuchu."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Chaymi challwa hak’utaqa  kaq yana wiramanta kamasqa mikhuykunataqa manas  mikhuchinkuchu; chakrapi wiñaq mikhuykunallatas  mikhuchinku.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Qillqaq: Nancy Emely Valeriano Gutierrez   Ñawinchasqaykimanta qillqana mayt’uykipi kay tapukuykunata kutichiy.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Imaynatam llaqtanchikpi quwitapas wallpatapas uywakun?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Ima rikch’aq qillqatataq chay qillqari?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Imanaptinmi q’usñipi quwi huywasqa mana unquy hap’inchu?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Kay rimayri: “Wallpam tuqturqapun”.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,Imakunatam chakra pampapi wallpakuna mikhunku?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunantaq, huk watuchiyta wallpamantawan quwimantawan ruray?"
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Hayk’aqllapas wallpatapas quwitapas uywarqankichu?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"T’iktu: ‘dibujo, imagen’."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,UYWA QARAWAM     RURANA T’iktuta qhawarispa tapukukuykunata kutichiy:  .
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Imamantam kay sapatukuna rurasqa kachkan?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,¿Imannatataq chay sumriru rurasqa kachkanman?
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Yacharqankichu:  Qaramanta rurasqa ch’uspakunataqa may unaytapunis  apaykachasunman, imaraykuchus chayqa allin makiwan, allin  yachayniyuq runakunaq rurasqanraqsi kanman, hinaqa mana  qillap rurasqanchu kanman, chaymi uywanchikkunatapas  sumaqta uywakusunman."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,LLAMK’AYMANTA  Paqarimusqa  Ñawpa kawsaypiqa uywa qaramanta imaymana p’achatam  runakunaqa rurarqanku.
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kawallu sillanapaq muntirata, ch’uspata,  wiqaw watanata, chumpita, p’ullquta ima."
3 Rimana - Qillqasqa Mayt’u Qichwa Qullaw. Texto de Comunicación del 3° Secundaria - Quechua Collao,"Kunantaq chay  ruraykunaqa musuq ruraywan rurakapun; chaymantapas chay  rurasqankutaqa mana rantipunkuchu, aswanpas pisi qullqillapaq  kaptin, musuq yachaywan rurasqakunata qhawapunku."
