document,sentence
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Qurpachiqnin warmiqa piñasqallañas istikuta  hapiykuspan supayninta apachisqa, suwa kasqanpi, wañuyman  churakusqanmanta, hinaspa warmi turyaq kasqanmanta."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chay  raykus llapa runa manaña haykapipas llaqtaman kutimunanpaq  willaykuspa, machullataqa qarqurqusqaku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Kachitahina kuyaq warma Huk kamachikuq runas iskay warmi churiyuq kasqa, sapa  punchawsi chakran qawaq risqa, kutimuspanñataq, hatun pata  kasqanpi hichpankunapi  warmi churinkunata  tiyaykachiq hinaspansi tapuq:  – ¿Ima hinatataq qamkunaqa  kuyawankichik?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Huknin churinsi: – Taytay  ñuqaqa qapaq intitahinam    kuyayki– nin, hukninñataq: papay ñuqaqa hatun qullqi  killatahinam kuyayki– nispan kutichisqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Sapa punchawsi chaynata tapupayasqa, warmakunaqa  imatapas allin kaqkunata kutichinanpaq yuyaychakuqku,  hinalla tapukuyqa ¿Ima hinatataq kuyawankichik?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hinas huk  punchaw warmi churinkunata yapamanta tapupayasqa;  warmakunaqa manañas ima niytapas atipasqakuñachu,  chaypis huknin miskichasqan ñukñuta qawaspan kaynata  nin– Ñuqaqa asukartahinam kuyayki taytallay."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Qipaqnin  warmañataqsi qatipakuspan: ñuqaqa papay kachitahinam  kuyayki–nisqa.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Taytanqa chayllapis piñapakurquspan, imaynam  kachiwan tupachisqanmanta:  – qamqa manam kuyawankichu,  qayllaymanta asukuy, ripuway, manañam qamqa churiyñachu  kanki– nispan ñakarquspan qarqusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hinaptinsi warmaqa uqllayninpi  pituchan apakusqa wasimanta  ripukusqa, purichkaptinsi huk lata  lata wasichata qawarqusqa,  chaypis huk mamakucha  yachasqa, samachinanpaq  mañakuspansi chay  pasñaqa waqaylla waqasqa;  mamakuchañataq puñuchisqa, chaypis tutapiña imaynapim  taytan wasinmanta qarqurqusqanmanta willakusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hinataq  mamakuchapas imaynapim chay asinrapaq llamkasqanmanta  willan: –Paya parteramantam riqsiwanku– nisqa, chaymi  yanapananpaq mañakusqa: –yanapaykuwankichiki, ñuqaqa  manañam alliñachu kakullani–nispa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Achikyarquptinqa mamakupa pachanwan pachakurquspas  patukunata michiq pasakusqa hinaspa patukunata qaraykuspan  kutikamun, wasita chayarqamuspan, hinas mayllakurqun,  chaymantas mikuchkaptinku mamakuchaqa wañurusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hinaptinsi wasinpa qipachallanpi pamparqusqa, hinas  pituchanta waqachispan waqasqa, kunanqa kaypichiki  kawsayniyta pasasaq, chaypis sapa achikyaqman patu qaraq  pasasqa; hinaspa wasiman kutiykuspan pituchata hapispan llaki  llakita waqachiq."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Huk kaqninpis, paya parterapa nisqan kamachikuqninpa qari  churin maqta uyarirqamusqa hinaspas wistunman sillakuykuspan  qawaq risqa, chaypis sumaqllataña pasñataqa tiyakuchkaqta  qawarqusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaymantas maqtaqa wasi ukuman yayakuspan  kuyakuyninta willakusqa, chaypis kuskachakunankupaq  rimanakusqaku, ichaqa warmaqa: –chay ayllu runakunatam  pusamunki, ñuqapaqñataq uya pakana llikata churawanki–  nisqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynas qariqa wasinman  kutirqamuspan, chaypis: – Mamay taytay ñam kasarakunay  pachaypiña tarikuni hinaspaqa  ñam kuskachaqniyta tarirquniña –  nisqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Maqtaqa: –Paya parterawanmi kasarakusaq–nisqa, tayta  mamanñataq: ¿Imaynampitaq chay payawanqa kasarakunki?,  aswan huk llaqtakunata risun, chaypi allin qawakuypaq  warmakunata riqsimunki –nispas nisqaku, payñataqsi: –mana  munaptiykichikqa ripukusaqmi– nisqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chayta uyarispansi tayta mamanqa: – chaynapiqa chay  payawanpas kasarakuytaq, qamchiki yachakunki– nispa  nisqaku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chay pacha risqanmantas  qariqa pasñanwan kasarakuq  risqaku, chaypis velo nisqan llikaqa  iskaychunka takti tupuyniyuq kasqa,  chaypa ukuntas mamakuqa ichimun,  kuskachakuy tukupayninpiñas kuraqa    qarita: – warmiykita muchaykuy, warmiqa uyan pakasqa  hamusqa hinaptinsi muchaykunapaq qalaykuptinqa  suma sumaq pasñataq chaypiqa kachkasqa, kasarakuyta  tukurquptinkus, mikuqña risqaku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaypis pasñapa taytanqa  kasqa, hinas warmiqa pata qawanpi mikuytaqa mana  kachiyuqta qarachisqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Runaqa mana kachiyuq mikuy  kasqanta malliykuspa, kuskachakuqkunamansi asuykun: – Kachichallaykichik…, mana kachiyuq mikuyqa manam  allinchu –nispan."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hinaptinmi kasarakuq pasñaqa: –ñuqaqa  kachitahinam kuyayki nirqaykim, chay rayku qarquwarqanki –  nispan yuyachin."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chayraq taytakuqa warmi churinta riqsirqun:  – Pampachaykullaway churillay, chayraqmi yachaykurquni  imapaq kachi kusallaña kasqanta–nispan pitukun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Warmiqa  mana munastinsi pampachaykun ima hinam waknataña  waqasqanta yuyarispan: – Pampachaykim ichaqa sunquypin  llakichiwasqayki rawrachkan – nispan kachitapas qusqaraq.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chakrata muyuspa saywawan macharisqay Ayllupim tarpusqaña chakra kaqkunamantaqa uywakunata  huk hatusman chikusqaña, chaymi sapa kuti Kawsaykunata  waqaychaspa watukuna hinaspa mana uywakuna  yaykunanmanta qawana, qunqaytapas uywakunaqa huk  chakramanta hukwarquspan ima kawsaytapas rachurqarinku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynapim mamaypa kamachisqan chakray muyuq rirqani;  chakraykunaqa uku qichwa niraqpim  tarikurqa chaymi yaqa chawpitutamanta  iskay pacha purisqataña killapa  akchiyninwan watukuq rirqani, yaqa  iskay pacha niqtañam puriykurqani,  chaypiqa killaqa, urqu qipanpi  pakakuyta qallarin, chakrakunataqa  tumpatam tutayarqachin hinaspa  chakray kasqanman chayarquni,    chay umanpi kasqan chukllaman yaykurquni, chaypi qipiyta  uraykachispay, kuchupi qarakuna kasqanpi mastakuspay  samaykurqani."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Manam chunka tullminchapas karqachu  hinaspam qunqaymanta sara chakraypi runa ichiqtahina  uyarirquni: –¡Icha chayqa suwapas!, ¿pitaq kay pacha tutapi  purichkanman?– nispam chukllamanta sumaqllata punkuta  kicharispa  kaspi aptarikusqa lluqsini: –¡pim chaypi purín!– nispa  qaparikuni, chaypim hatun wayra uyayman chiriyaykachimun  hinaspataq hatumanta chimpayta qawariptiyqa huk hatunkaray  runapa rikchayninta makin uqarisqata qawarquni, chaymi  ukuyman manchariy yaykurqun; hinaspam chukllaman hukta  pawaspa pakakuq yaykurqani, ichimunantam suyani, manataq  qatimuwanpaschu, chaymi manchakuymanta  huk pukullunta  kicharquni, chaymanta qawaptiymi, iskay runataña qawarquni,  hukninmi lata chukuquq hatun umasapa, tullullaña runa  kayniyuqtahina qawarini; huknintaqa qipanpi qatimuqtahinam  qawami chayqa miniru kaskuyuq kasqa, makinpi siqulluta  waqtamuqhinam hapirayachkan, chayta qawaspaymi  pukullutapas wichqani, chaymanta umanchakuni: – icharaqpas  maypi kasqaytaqa manapas musyarqakuraqchu, ¿imapaqraq  qaparikurqani?, ¡chaywanqa kaypi kasqayta willarquniñachiki!,  imanaykullasaqtaq– nispa waqapakullani."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaypiraqmi llapan  anaq pachapi kaq taytachakunapas umayman chayarqamun,  hinataq ayllpa unanchaq  qapaqninkunatatapas  yuyarini, paykunatam  tukuy sunquywan paykuna  waqaychawananpaq  kunakuyta qallarini, chaytam  qunqurimpa tutayaqpi  rurachkani, hawapiqa hinalla  puriqhina qaparikuchkan,  sarapa rapinkunam ¡chaq…!,    ¡chaq…!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"nispan kuyurin, hinallataq hukpas qaparikamun  ¡siwww!, ¡siwww!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Mana imatapas ruray atisqaypi punku qipallapi  asuykunankuta suyarqani: – Punkuta kicharquptinkum kay  kaspiwan umantapas llamkarqusaq…–nispa kallpanchakuni,  chayqa manataq asuykamuntaqchu; qimchikuykuspañam  wañuy kawsayta suyaspa kachkarqani, hukmantaqa pichiwkuna  waqaqtaña uyarini chaymi ñawiyta kicharikuptiyqa punchawqa  hawaypiña kasqa hinaspam yuyaymanakuni: –  kaymanta  lluqsirquspaymi maymanpas pinkirqusaq, chaymantaña  yanapakuytapas mañakusaq, punchawpiqa manach imatapas  rurawankumanchu– nispa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Punkuta kicharispay qichqaman  pawakurqani, chayta kallpaylla ichirquni, chakra qichqaman  chayarquspaymi hukta kallpawan qipan chakraman  chuqakuykuni, pampaman chayanaypaqa hatunkaray  anku kichka malkipi rikurirquni; llapa chankaykunamanmi  kichkaqa tiparqamuwan hinataq  makiykunaman, qasquyman,  wasaypipas iskay kimsa  tunaskuna ratarayan, hina chay  manchakuywanqa chaytapas  manam ancha nanaytapas  musyanichu, kallpaylla ira  pampakama kallpani, chaypi  qatiwanankumanta kunkayta  muyuchispa qawani, runakunaqa  hina chayllapitaq sayarayachkasqaku hinaspañam hatumanta  qawarquni, chayqa kasqa saywakuna sayachisqankum."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Yaqallam piñakuymanta akakuykunipas: – ¿pitaq chay  saywataqa mana willawaspan sayachirqa karahu?,  ¿imanasqatas chaymantaqa mana willawarqakuchu?,–  nispay waqakuni chayraq kichkakunamantapas yuyarikurquni,  llapa runa kayniymi chay tumpata susunkarqa, mana  maynintapas kichka urquyta atikunichu."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Qallariynintaqa    qawasqaymanta qallarini, chakiykunamanta, wiksaymanta,  manam chutarikuyta munanchu, hatunmanta qaparispa  iskay kimsallataqa chutarquni, wakinqa hinalla mana  haypasqaypi kachkan, nanayqa anchayawachkanñataq."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chay pacha hinallapim taytay rikurirqamun, qawaykuwaspanmi  pawaykamuwan: – ¿ima supaymi kaytaqa rurarqusunki?, ¿pitaq  kichkaman chamqaykusurqanki?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"nispay  saywa manchachikukunata qawachini, payqa manaraq  iñispan huktawan tapuwan: ¿imaynataq chay saywakunaqa  tanqaykusunkiman karqa?, ¿ichachus chay supaykunaqa  kawsan?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispan tapupayawan, ñuqañataq – ¡qamkunam  huchayuq kankichik, mana chay churasqaykichikta  willawaspaykichik, chakra muyuq  kachamuwasqaykichikpim kayta  rurakuni!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispay waqastin anyani,  taytayqa tumpata uyanta asirichin:  –¿ichaqa manchakuymantachu kayta  rurakurqanki?, ¿manachu qarihina  sayawaq karqa?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispan kutichiwan,  musuqmanta: – ¡hamuy chay  kichkakunata chutarqusaq manaraq  ankuyarquchkaptin– nispanmi kuk  hatun kallpallawan chutariptin, llapan  kichka tunaskunaqa runa kayniymanta  asuchisqa karqaku, nanaywanmi yaqalla yuyayniytapas  chinkachikuni: – ¡ananallawya, mamay!"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,¡¿ima rurasqaypitaq kay  maqachikusqa kallani?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispa waqani, taytayñataq: –  Amaña  churillay waqaychu, kay wirachawan llusiykusqayki, chaywanqa  tumpatañam nanayqa samarqachisunki– nispanmi waran  wayqamanta urquspan rupaypiña qaqurquwan, chayñam  kawsaytapas tarirqullani."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Taytallayña chakra muyuytapas  tukurqa, ñuqaqa ira patapi tiyaspay qawakuni: ¿kaymantachu  karahu manchakurqani?"
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispa asirikuni, chaymi taytay    tumpa asiy uyata qawarquwaspan: –Yaw Alicha chay imapas  kasqantaya willariway manam pimanpas willasaqchu– nispa  niwan, ñuqaqa kasqantam imatapas willarqani, payñataqa  asikuspan llakipayawarqa: – churillay chayqa pachapa  yachachikuyninmi, ichapas mana kunakuspachu hamurqanki,  ichapas karu kasqan hawa pisipaspapas tayta mamaykimanta  piñakurqanki, chayqa manam pinqakunapaqchu churasqa,  aswanmi kunanmantaqa allillamata purikunki, maypipas  imatapas uyarispaqa, allintaraqmi sunquykita samachinki, allinta  wayrata samaspa, chaymantaqa llapa ima qawasqaykikunaqa  tutayaqpipas kasqantam qawachisunki– nispa niwan,  musuqmanta: – kay chakra watukuyqa imaynam kawsaykuna  wiñasqan kasqanta qawananchikpaqmi rurakun, chaynapim  mana hallmaywan, qurawan mana llallichikunchikchu,  kamas punchawninpim kaykunata llamkanchik."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Llaqtapi  kamachikuqkunapas sapa punchawmi kayninkunata  muyuchkanku.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chay raykun runa purinanmantaqa sumaqta  qawarikuna.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Sichus mana qawasqaqa, uywakunam kawsayta  rachurqunku, chaymi allinta  harkananku rayku, tutapipas  purinku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Ichaqa saywa  manchachiku churayqa  manam runapaqchu, chayqa  pisqukunamanta, añasmanta,  huk uywakunamantapas  manchachispan chakra  amachanapaqmi churanchik."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chaymi runakunatahina  pachachisparaq ruranchik.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chayta qawaspam qintilkunaqa  manaña tarpusqaman ancha asuykunñachu.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Amaña  manchakunkichu...nispanmi kawalluman churkuwaspan  wasiykuman apawarqa.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Huk wiksasapacha warmacha Sallqa ayllupis huk warmacha wirasapa wiksasapacha  paqarimusqa, wiñasqanpis anchata anqarakunapi mikusqa  hinaptinsi taytanqa: –kay churiyqa pimantaq lluqsirqun  kaynaña wiksasapa,  wirasapaqa, imaynatachá  wakchayarqachiwasun– nisqa,  mamanñataq: – wañuchisunchik  kay warmataqa uñallaraq  kachkaptin, wiñarquspanqa  kutiparquwasunpas–  nisqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Warmaqa hatunkaraytas wiñarqusqa, machu  machu matipikunapis mikusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Huk pachas churintaqa: –  waqtamuy chay kampanata– nispa kamachisqa, rinampis  iñiy wasi punkupi pukllaq turuta churamusqaku, warma  yaykusqanpi sipirqunanpaq, hinas suyasqaku, qunqaymantas  kampanataqa waqtarqamun hinaptinsi taytanqa: – maytaq  chay turuqa wañuchinchu– nispa, warmaqa wasinman hinalla  kutiykarqamun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Tayta mamanqa tapusqakus: – ¿manachu  imapas iñina wasipiqa kasqa?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Nispanku, chaysi warmaqa: –  huk supu turuchallam punkupi kasqa hinaptinmi kunkamanta  qiwirquptiy pampaman kikillan wichiykun– nispan willasqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hinas paqarintinpaq taytanqa huk maqanakuy yachaq  karati sutiyuq runata iñina wasi punkunpi churarusqaku;  musuqmanta kampana waqtananpaq kamachisqa: –  yapamanta kampanata waqtaramuy– nisqaku, hinallas pisi  pachamantaqa kampanata musuqmanta waqtarqamun."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Tayta mamanqa: – mayñaya manataq chay runapas  wañuchiyta atintaqchu– nispanku.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Wasinman kutiykuptinqa  tapunkuraqsi: – ¿manachu imapas kasqa?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"– nispanku, chaysi  warmaqa: – mamay huk supu runacham altu patapi kasqa,  maqawananpaq kaptinmi kunkanmanta qiwirqamuptiymi kikillan    pampakama wichiykamun– nisqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Hinaspas tayta mamanqa:  – imatataq kunan rurasunchik kay wiksasapawan– nispanku  kasqaku.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Chaynaqa yunkamanña qatirqusunchik chaypi hatun  uywakuna mikurqamuchun– nispanku umakusqaku, chaysi  musuqmanta taytan: – Warma, yantanchikmi pisirqun, ama  hina kaspa yunkamanta yantata aparqamuy, kay asnukunapi  qipirqamunki – nispanku kamachikusqaku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Warmaqa upay  sunqullas: – allinchiki– nispan uyarikusqa hisnapa yunkaman  ripusqa.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Yunkamanqa pisipasqas chayarqusqa, chayna kaspan  qalay asnunkunata sachaman watarquspas, sacha hawanman  qispirquspan chaypi hawka puñukusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Rikcharinanpaqqa  asnunkunapa tullullanñas watarayachkasqa.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Piñasqas chay  hatun usqu uywakunata hapirquspan, maqaparqusqa, uchuy  allquchakunatahinas hawankuman yantata qipichispan  wasinkama qatisqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Yantataqa  chay llapan hatun uywakunaman  qipichispan chayarqachisqa.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Hinaptinsi tayta mamaqa  tapun –¿maytaq llapan  asnunchikkunaqa?– nispanku,  warmaqa: – mamay papay hatun  uywakunam puñukunaykama  llapan asnunchikta mikurqusqaku,  chaymi kay uywakunamanña  yantataqa qipichimurqani– nispan willakusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Minchantintaqa  Qallanmarka llaqtaman kachasqaku: – churiy, llaqtaman  rispam rahuta, kukata hukkunatawan rantimunki kay uywa  raymipi upyananchikpaq– nispa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Achikyayllatas warmaqa  kunakusqankuman rillan, chay llaqtaman chayarquptinsi,  huk kunrinaru kachkasqa, chaysi wañuchinanpaq chakusqa,  warmaqa  kunrinarumwan samaykuspa, samaykuspas tukuy tuta  hapinakurqunku."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Utulu waqarqamuptinsi kukuqa ñuqapaqraqmi  nin.
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Yapamatas utulu waqamun – chaypipas– ñuqapaqraqmi  kayqa nisqa– chaynanankamas panyanakunku, kimsata    waraqamuptinsi ichaqa kukuqa: – qampaqñam chayqa– nispan  hinasparaq chaymataqa kukuqa: – kayqa llallirquwankiña,  kunanqa qispichikurquniñam, wasiypim achka warmi churiykuna  kachkan, chaytam allin wirasapanta warmiykipaq akllakuykunki,  puñunay ukunpim wayqa hunta qullqiyuqta tarinki, chaywanmi  wasiykichikta rurakunkichik– nispa chinkarqusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,Chaysi  wiksasapaqa ñawpa wasinman kunasqan apachinkuna  aptakusqa kutiykun hinaptinsi mamanqa tapunraq ¿manachu  imapas llaqtapi kasqa warma?
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Warmaqa sumaq  sunquyuq kaspan: – mamay chaypiqa huk runa mikuq kunrinaru  nisqallanmi kasqa; maqanakuypi llallirquptiymi, warmi churinta  qullqintawan quykuwan, chaywan sumaq kawsanaypaq,  manañam kunanmantaqa qullqiykita tukupusaykiñachu, ichaqa  qamkunapas mañam sipiwayta atipakunkichikñachu– nispan  tukusqa."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Tayta mamanqa pinqapakuspankus mancharisqaku,  imaynam paykuna churin wañuchinanku rayku imakunapas  churasqankuta yachasqanpi."
Willakuykuna maytu - Chanka. Literatura - quechua chanka,"Maqtaqa hinas Qallanmarka  llaqtaman ripukusqa, chaypi warminpa ayllunkunapa ancha  kuyasqan kasqa."
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Runasimitachu utaq  castellanusimitachu  rimayta munanki?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,Huk  Pusaj  Iskay  Isqun  Kimsa  Chunka  Tawa  Chunka hukniyoq  Pichqa  Chunka iskayniyoq  Soqta  Chunka kinsayoq  Kanchis  Chunka tawayoq    Chunka pichqayoq  Tawa chunka  Chunka soqtayoq  Pichqa chunka  Chunka kanchisniyoq  Soqta chunka  Chunka pusajniyoq  Kanchis chunka  Chunka isqunniyoq  Pusaj chunka  Iskay chunka  Isqun chunka  Kinsa chunka  Huaranka A
manualparaelempleodelquechuachankaenlaadministraciondejusticia,Kasarum C Soy casado  Kasadum kani Warmiyuqmi kani ¿Kasarachu kanki?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Imayna pachasqataq  warmi wawayki karqa?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Hayka watataq kuska  tiyarankichik?tiyarankichik?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Imaynatataq warmakuna  uywanapaq qulqita  maskanki?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Haykatam sapa  killa warmaykikunapi  gastanki?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Warmaykikunapi  haykatam sapa killa  gastanki?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Wañuchisqachu utaq  kikinmanta wañuqchu  kasqa?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Wañuchisqachu icha  kikinmanta wañuqchu  kasqa?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Yachakunñachu pin kasqa  chay wañuq?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,"¡Ama hina kaspa,  midikuman pusaway!"
manualparaelempleodelquechuachankaenlaadministraciondejusticia,"¡Ama hina kaychu,  midikuman apaway!"
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Mana munachkaptiki  qusaykiwan tupanakuy  kanchu?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Mana munachkaptiki  qusayki obligasunkichu  tupanakunaykipaq?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Kamarichisaqchu chay  kiriqniyki wasiykimanta  lluqsinanpaq?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Suwaqniykikunari  llaqtamantachu icha  hukllaqtamantachu kanman  karqa?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Pitaq yacharqa chay  qullqiykipa kasqanta?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Mana munakuchkaptiykichu icha  munachkaptiykichu sutkumurqa?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,"¿Mayo killa chunka  tawayuq punchawninpi,  tawa horas tardeta  maypitaq karqanki?"
manualparaelempleodelquechuachankaenlaadministraciondejusticia,"¿Imatan ruwarqanki Mayo  killa chunka tawayuq  punchawninpi, tawa horas  tardeta?"
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Qamchu chaypi karqanki  icha willasurqankikuchu?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¡Ñuqamanta rimasqankuqa  manam imapas chiqaqchu!
manualparaelempleodelquechuachankaenlaadministraciondejusticia,"Ruwaykunaqa  chuyanchasqa kasqa,  ichaqa manam  huchachasqapachu."
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Machulari yachanchu  wasinman imayna kutimuyta?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Wasinman imayna kutimuyta  warma yachanchu?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,¿Warmaykiri yachanchu  wasinman imayna kutimuyta?
manualparaelempleodelquechuachankaenlaadministraciondejusticia,Manam kanchu.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Sapa taqam ñawpa llaqtapa huk llamkananmanta rimachkan.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Hinaspapas taqapi ruraykunaqa llaqta llamkayninpi sasachakuykuna  rikurimusqanmanhinam rurasqa tarikun.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kaymanhinam sasachakuy  imayna chinkachiypi yanapakunaykipaq munachisunki.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Kayna:  huk taqam papa tarpuymanta riman, papa tarpuypi sasachakuy  rikurimuqñataqmi runapa rurasqan wanuwan tarpusqanku."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Chaymanhinam qamta munachisunki, imaynataq papa tarpuqkuna  uywa wanuwan tarpunankupaq rimapayawaq, nispa."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Chaymantapas, sapa taqapim llaqtapa rurasqanmanta rimaq huk  rikchaq qillqasqa tarikun."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Kaytam imaymana llamkanakunawan  ñawinchasqayki haypanaykipaq llamkanki.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Hinallataqmi  qillqanaykipaqpas rimanaykipaqpas imaymana ruraykunata tarinki.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Chaymantapas sapa taqapi imayna ñawinchasqayki, qatipanaykipaqpas  tarinkim."
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Yachasqayki mana yachasqayki qatipanaykipaq rimaykunapas  kanmi.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka",Yachanaykipaq llapa ima rurasqaykikuna tupukunaykipaqpas  tarinkim.
"2 Rimana - Qillqasqa maytu - Qichwa, Chanka. Texto de Comunicación del 2° Secundaria - Quechua chanka","Iskay Simipi Kawsaypura Yachachiy (ISKY) umalliq huñuna wasim kay  qillqasqa maytuta (Rimana sutiyuqta) makiykiman churaykamun,  ichaya qampaq munay kanman hinaspapas rimayniyki, qillqayniyki,  ñawinchayniyki allin qispinanpaq allinta yanapasunkiman."
