document,sentence
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Waqaychay qallarinankupaqqa  papayuqmi sumaqta qapachin, qusñichin  kuchun kuchun mana ima urupas qipananpaq."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Qusñichispaqqa sumaqtam mañakuna: “Mama  papa amamá chayllaqa tukurqunkichu, ama kay  wasipiqa papapas ima kawsaypas pisichunchu  nispa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Qusñirqachispaqa, sumaqtam pachanman  ichuta mastanku, mana yaku mismimuspa  ismuchinanpaq, hawanmantaqmi: muñata,  yukalituta, rurata ima mastanku mana ima  urupas yaykunanpaq, chayraqmi papa  hichaytaqa qallarinku, kay taqimanmi pinapi  takyachi rurasqankutapas apanku, chaypiñam    llampuykuspa, rahuchawan challaykuspa,  kukachawan kintuykuspa tiyachinku, chaynata  ruraspam papataqa taqinku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kaynataqa ruranku  yuyaymanasqankupi, kawsayninkumanhinaqa  lliwpas runa kasqanchik raykum; chaynapim  papaqa mamanchik, uywawaqninchik, hinaptinqa  sumaqtam waqaychananchik mana pisispa  uywawananchikpaq."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Sumaq uywasqaqa papapas sumaqtam  ratawanchik, manataqmi yarqaypas chayna  uywasqa wasinchikman chayamunchu."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chayna  waqaychasqaqa, unay kaspapas manam  llumpaytaqa chuñuyanchu, nitaq urupas ancha  urunchu hinaptinqa allinyá lliwpas kawsanchik."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Papata chaki kawsaykunaman tikray Kay pachapiqa sasachakuykuna kaqpunim; wakin  watapiqa llumpay rupay pacham qatiriwarqanchik  hinaptinmi ima kawsaypas qispiqchu, wakin  watataqmi llumpay papa kaq hinaptintaq mana  riqsisqa unquykuna rikurimuspa kawsaytapas  tukuq, mayninpitaqmi qasa chikchi hamuspa qala  ñutupuq, wakin watakunataqmi mana riqsisqa  kurukuna rikurimuspa kawsaytapas tukuq."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kayna sasachakuykunapi kawsaspam ñawpa  awichunchikkunaqa, tukuy kawsaytapas chaki  kawsayman tikrayta yachaqku hinaspa waqaychaq  imapas sasachakuykuna qatiriwaptinchikqa  chaywan kawsanapaq."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Ñawpa qatipaqkunapa  willakusqanmanhinaqa, awichunchikkunaqa  chunka wata hamuq watakuna kawsanankupaqsi  chaki kawsaykunataqa waqaychaqku, sapakama  wasinkupi, chaynallataq hatun tampukunapi."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Chaypaqqa tukuy kawsaytapas chaki  kawsaymanyá tikraqkupuni.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Papamanta chaki  kawsaykuna kananpaq kaykunata rurana:   Chuñu ruray Papata qasachispam chuñutaqa rurana, wakinqa  murayawanmi riqsillankutaq."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Sumaq chuñu  qispinanpaqqa sumaqtam wayrawan, qasawan,  intiwan rimana, mana allinta paykunawan rimaspa  rurasqaqa manam sumaqchu qispim."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chuñu ruranapaqqa papatam akllana, manam  chuñupaq papaqa llumpay hatunchu kanan, nitaq  llumpay uchuykunaqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Hatun papakuna kaptinqa  manam kaptinñataqmi qasasqa saruykuptikiqa  chinkaruqmipuni, ñuturun ima."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Qasan hinaptin mana  allinchu qispin, llumpay uchuykuna kaptintaqmi  qasachispa, sarusqa chinkarqun, ñutukurqun ima,  chaymi sumaq chuñu qispinanpaqqa papata allinta  akllana, manataqmi tukuy niraq papamantachu  sumaq chuñuqa lluqsin, kanmi huk niraq papa  chuñupaqpuni, chay papam mana anchatachu  asllayanpas."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Chuñutaqa qatiq yachachikuq qillqata qatispam  sumaqta qispichiwaq.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Papata akllay, ama llumpay hatunkunatachu,  nitaq llumpay uchuychakunatachu, chuñupaq  papa kaptinqa aswan allinmi."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Allin qasanan patapa maskay, sumaqta pichay  allinchay akllasqa papa mastanaykipaq, kay  pampaqa manam llumpay qatachu kanan  hinaspapas qasilla wayrapa purinanmi kanan."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Killata, quyllurta, wayrata qawaspa allin qasapa  qasanan tutata akllay."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Allin qasanan tutapaqqa  sutillam killapas chik niq, sumaq yuray yuraq,  chaynallataqmi chiri chirita wayramunpas,  suchupas ñawpaqnin tutakunatam sumaq  kanchay kancha lluqsimun."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Hinaspapas killa  purapi kaptinmi aswan kallpayuq qasapas.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Papa mastanayki tutapaq yaqa inti chinkaykuyta  yakuwanraq pampata challarquy, as asllamanta,  ama llumpaytaqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Yakuwan sumaqta challarquspa, akllasqayki  papata chiqi chiqillata, wichi wichillata  mastarquy."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Paqarinninmanñataq, inti quñirimuptin,  qaway lliwchatachus qasa qasarqachin, icha  manachu, lliwta qasarquptinqa, papapa qaran  chustikunanpaq hina chullurichkaptin huñuspa  sumaqta saruy."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Huñuspa sumaqta saruy papapa  qaran chustikunanpaq.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Sumaqta sarurquspa puriq yakupi ichuta  mastarquspa yakupi chulluchiy, sumaq yuray  yuraq kanankama."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Pichqa, suqta punchawpim  yuraqyamun hinaspapas qasasqa papapa  asnaynin chinkan."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Yakumanta hurquspa, mantarakunapi  sumaqta chilay chilay kanankama chakichiy,  chakisqanmanhina, qaran qipaqkunata tipqapay  sumaq yuray yuraq kananpaq."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Sumaqta chakirquptinqa wayqakunapi  waqaychay.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kaynatam chuñutaqa rurana, wakinqa  hukniraqtapas ruranmanmi, ichaqa qasawan,  yakuwan, rupaywanmi chuñu ruraypiqa  yanapachikunchik."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Sumaq chuñu qispinanpaqqa,  qasawan, yakuwan, rupaywanmi rimanakuyta  yachana."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Tukush ruray Tukushqa pampaspa papa puquchisqam, tukush  ruranapaqpas sumaqtam papata akllana,  tukushqa hatun papakunamantam sumaq qispin."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Allin rurasqa tukushqa kusan mikunapaqqa  hinaspapas tukuypaqmi hampi.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Ñawpamanta  pacham tukushtaqa mikuqku hampikunankupaq,  mallaqllaman mikusqaqa tukuy unquytas hampin."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Tukushta ruraspaqa kay yachachikuymanhina  ruray: .
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Hatun kaq papakunata akllay.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kay pampaqa  pukyupampam kanan, uchkusqaqa yakum  ukunpi rikurinan."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Akllasqayki pampata uchkuy, uku kayninmi yaqa  runa chinkaykuq kanan, hatun kaynintaqmi yaqa  huk rasara."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Manam  llumpay raktachu kanan pachanmanpas,  waqtankunamanpas."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Yakuwan challarispa papata churay patapatata.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Huk patata yaqa huk kuwarta raktata, hawanman  ichuwan qatay, hawanmantaq kaqmanta papata  churay, chaynata kimsa, tawa patatapas papata  churay."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Papa churayta tukurquspaqa raktata ichuwan  qatay, hawanmantaq rumikunawan ñitichiy,  chaytataq allpawan qatapaykuy."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Sumaqta qatarquspaqa, yarqata ruraspa yakuta  quchachiy, aslla yakun uchkupa hawanta  rinanpuni."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kimsa tawa killata ima suyay, sutillam uchkupi  quchaq yaku pusuqunqa, hinaspapas llumpayta  asnamuptinqa taqwispa hurquy."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Chaynaqa ñam allinña  mikunapaq.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Papamanta tukushtaqa ñawpamanta pacham  Anqas llaqtapi, Hunin llaqtapi ruraqku, ichaqa  hampi kasqan raykum millay asnaq kachkaptin  qayllas mikuqku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Tukushtaqa rurachwantaqmi  uqamanta, saramantapas, rurayninqa kaqllam ima  kawsaymanta kaspapas."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Yanusqa papa chakichiy Papamantaqa rurankutaqmi yanusqa papa  chakichisqata, chaytam karapulka sutiwan  riqsillankutaq, kaytapas ruranku qasawan  yanapachikuspam, tutan qasachispa punchaw  chakichisqam sumaq qilluy qillu lluqsin."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kayhinatam  ruraspapas unaytam papataqa waqaychachwan,  manam ismunchu nitaqmi urunchu."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kay karapulka  nisqataqa qayllasmi ruranku, tukuy llaqtapitaqmi  mikunkupas."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Kay karapulkata rurayta munaspaqa kay  yachachikuq qillqata qatiy: .
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Papata machka machkanta akllay, kanmanmi  hatunkunapas uchuykunapas."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Akllasqayki papata sumaqta maqchirquspa  yanuy.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Yanusqa papata tipqay, sumaqta  ñawichankunamantapas qaranta hurquy."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Tipqasqayki papata ikay suytuchakunapi,  ama llumpay hatunkunataqa, nitaq llumpay  uchuychakunataqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Ikasqayki papata chakichiy, tutañataq qasaman  mastay."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Allin chakiña kaptinqa wayqapipas isankapipas  waqaychay, ñam allinña yanunapaq."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Papa uywaymanta willakuykuna Papapa rikurimusqanmanta (willakuy) Ñawpa pachapis, huk taytakucha ayllunpiwan  sumaq llaqtapi tiyasqa, kay taytakuchaqa  llamkaysapas kasqa, tukuy kawsaytapas  sumaqtas qispichiq, payqa chakranpis sapa  punchaw llamkakuq, mamakuchanpas  wawankunapas kusisqas yanapaqku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kay  ayllumanqa manas mikuyninkunapas pisiqchu,  huntasqas kawsayninpas kasqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chayna kusisqa tiyakuchkaptinkus huk  punchawqa iskay sumaq sipaskuna wasinman  chayarqamusqa, chay punchawqa ñas  tutaykuqña kasqa hinaptinsi sipaskunaqa wasinta  qayakusqaku: “taytay mamay ama hina kaspa  samaykachiwayku, manañachiki wasiykuman  chayaymankuñachu, tutayarquwanqakuchiki”,  nispa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Taytakuchaqa kusisqas nin: “samakuychik  mamay” nispa, sipaskunaqa mancharisqa  uyayuqsi sumaq pallaysapa lliklla sillwisqakama  taytakuchapa wasinman yaykunku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Taytakuchapa mamakuchanqa qarachapis  iskayninta tiyaykachinku.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Tutatañas taytakuchaqa warminwan  sipaskunamanqa mikuchinku, mikuyta  tukurquptinkutaqsi huknin puñuna wasin ukuman  pusaspa sumaqta puñunata mastapuspa  taytakuchaqa sipakunataqa puñuchisqa,  manas sipaskunaqa imapaqpas lliklla sillwinkuta  kachariqkuchu, ichaqa llikllankuqa hinallas  qawakusqa, puñuykusqakupas llikllanku  sillwisqachalllas."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Paqarirqamuptinña taytakuchaqa, manaña  sipaskuna hatarimuptin puñuchisqan  wasi uku qawaq yaykusqa, puñunankuta  qawaykuptinqa manas sipaskunaqa  kasqañakuchu, puñunawan qatasqapis  iskay muqukuna rikurirqusqa, taytakuchaqa  mancharikunsi: “imataq sipaskunatari qatirin”  nispas puñunata llintaykusqa, llintaykuspa  qawaykuptinqa sillwirisqanku llikllakunallas hunta  kipurayachkasqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Taytakuchaqa mancharisqa qawan hinaspansi  utqayllaman mamakuchanta wawankunata  ima qayakun: iiYaw hamuychik, imacha  kayqa kakunpas” nispa, chayllamansi lliw  pawamuspa qawaykuptinkuqa sillwirisqanku  llikllapi hunta suytukuna, ruyrukuna; sipaskunapa  uyan uyayuqkuna kipurayachkasqa, manas  ima ruraytapas atisqakuchu, chaymantañas  taytakuchaqa nisqa: imacha kayqa riki, chisi  hamuq sipaskunam kaykunaqa, nispa nisqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Manchasqahinaraqsi  kusisqahinaraqsis lliklla  kiputaqa qawanku, chaymantañas paskanku  hinaspa, kusisqa taytakuchaqa nin: kayqa  ima kawsaypunichá."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Tarpurqusunya, sutillam  wiñamunqa nispas tarpurqusqaku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Sumaqllañas  wiñamusqa, kusikuymantataqsi taytakuchaqa  sumaqta uywasqa, hallmasqa kutipasqa ima."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Sumaqtas puquykamun hatunkunatas  wiñasqapas, pachapa risqanpiqa sumaqtas  qilluyamuyta qallarin, chaynapis qilluña kaptin  taytakuchaqa allarqun hinaptinsi achkata  ruyrukunata rururqusqa, chayta qawaspa  taytakuchaqa papawan sutichasqa hinaspansi  lliw llaqta masinkunaman asninka  aypusqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,Qamkunapas uywakuychik nispa aypusqa.
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chaymanta pachas, chay ayllupi runakunaqa  papata tarpusqaku hinaptinsi sumaqpuni  qispiq, chayta mikuspas kunankamapas chay  ayllukunaqa kusisqa kawsakuchkanku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Wayru papa Imilla papawan (willakuy) Ñawpa pachapis huk ayllu kasqa , chay ayllupis  sumaqta papata tarpuqku, qayllas chaypi  tiyaqkunaqa papa tarpuqkamas kasqaku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chay llaqtapiqa huk watas llaqta kamachikuqta  piña piña runata akllasqaku, kay kamachiqqa  kusatas lliwtapas qawaq, manas awqanakuypas,  nitaq chiqninakuypas kasqachu."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kay  kamachiqqa papa chakrakunapa ichpanpis  tiyasqa, papa puqurimuptinqa suwapas  hamuspa papata suwakunman nispas uyan  uyanlla puñuqpas."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Huk tutas, chawpi tuta, sipaskunahina  rimayta  hallaykusqaku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kamachiqqa chayqa suwapunim  nispas uyapayan, wasin punkuchamantas  qawan, ichaqa manas imatapas rikunchu."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Qawariptinqa upallaykunsi, puñuq kutiykuptinqa  kaqmantas rimapakunku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kamachiqqa, sapa tutas chaynata uyarin, manas  puñuytapas atinchu, chaynapis huk tutaqa  yanapaqninta qayan hinaspan kamachin:  “sapa tutam papa chakrapi rimapakuspa runa  purin, pakakuspayki watiqanki hapinaykikama,  hapirquspam apamuwanki”, nispa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kamachiqpa yanapaqninqa kamachiqpa  siminta kasuspas papa chakrata watiqaq rin,  upallallas rumi qipapi tiyan."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Allin tutaykuqtañas  chakrakunapa chawpinmanta iskay runakuna,  huk qari huk warmi, rikuriykamunku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Mancharisqas  qawan, asllamantas asuykunakunku hinaspas  pukllanku, asiykachakustinsi chikuchanakunku,  aysakachanakunku, chayllamansi runaqa  qipankumanta asuykuspa iskayninta hapirqun."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Hapirquspas sumaqllata waynakunataqa  kamachiqpa wasinman apan, chayarqachiptinsi  waynakunaqa mana rimarinchu, kamachiqqa:  “tutapiqa imatam rurachwan, paqarinña lliw  runapa ñawpaqninpi rinrisun, paqarinkama  kalapusuman apaspa chaypi wichqamuy”,  nispas kamachin."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kalapusuman apaspas chaypi wichqatamun,  wichqarquspas kutikamun, chayarquspas  yuyaymanan: “imaynataq maqtawan pasñaqa  achikyanqa, chiripipas wañunqakucha riki”  nispas rimapakun."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Pacha achikyaytas pawaylla  kalapusu qawaq pawan, punkuta kichaspa  yaykuykuptinqa manas kasqakuñachu  mancharikunsi, imataq qatirin waynakunatari,  nispansi muyukachan, chayllapis allinta  achikyarqamun, chaypis allinta qawaykuptinqa  imilla papa wayru papawan kuchuchapi  wikaparayachkasqaku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Runachaqa mancharikunsi, hinaspas pawan  chay tarimusqan chakra yupipaq, sutillam runa  kaptinkuqa yupillanpas kanqa chay pukllasqanku  chaypi, nispan."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chayarquspa qawaykuptinqa  manas ima yupipas kasqachu, paypa yupillansi  kasqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Aswan mancharisqataq, llakisqataqhinas  pawan kamachiqpa wasinta hinaspas lliw  rikusqanta willan."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kamachiqwansi pawaylla rinku kalapusu qawaq,  chayaykuptinkuqa hinallas imilla papa, wayru  papawan kuchupi churarayachkasqa, chayta  rikuspas kamachiqqa kusisqa nisqa, chay  waynakunaqa papakunapa illancha riki karqa,  sumaqta kintuspayá papa chakraman apasun,  nispas rimanakusqaku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chay punchawsi, lliw runata qayaspa chay  imilla papata wayru papatawan sumaqta  waytakunawan, kintuwan, llampuwan ima  yupaychaspa, hatun rumipa sikinpi, papa  chakrakunapa chawpinpi churasqaku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chaymanta pachas, lliw chay llaqtapi  runakunaqa kintuqku papapa illanta."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chaymanta pachas chay ayllupiqa imilla  papa, wayru papapiwan sumaqpuni qispiq,  chay papakunatas aswan achkata tarpunku,  chaywantaq kusisqa kunankamapas  kawsakunku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Mama papapa piñakusqanmanta (willakuy) Ñawpa pachas huk llaqtapi munaysapa  asinraru runa tiyasqa, chay llaqtapiqa, paypa  munasqallantas ruranankuta munasqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Huk watas, chay llaqtapiqa kuyayllawan papata  tarpuqku, chakran chakransi papaqa sumaq  kasqa."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chay watas papa puqurimuchkaptinña  tutan tutan papa chakra urqukunapi sumaqta  takispa achka runa puriqta asinraruqa uyarin,  sapa tutas maypas qatipakunapaqhinaraq  miskita takisqa qachwaqku asinrayuqqa nisqas:  —imaynataq chay runakunari mana ñuqata  qayariwankuchu, nispas piñasqa sapa tuta  puñuytapas tarinchu."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Huk punchawsi asinrayuqa runankunata qayaspa  nin: —yaw qamkuna puñunaykichikkama  wakin runakunaqa munayta tutan tutan papa  chakrapi takispa sumaqta qachwanku, manam  ñuqatapas qayariwankuchu."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Kunanmi qamkuna  kunan tuta rinkichik chawpi tutata hinaspam  lliwta maqamunkichik, maqaspam wischunkichik,  nispas kamachin."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chay tutas asinrayuqpa runankunaqa  huñunakuspanku, paykunapas takistin papa  chakraman rinku, aswanta asuykuptinkuqa  aswansi papa chakrapi runakunaqa takinku,  chaywansi runakunaqa piñakunku hinaspas  maqanankupaq asuykunku."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Asinrayuqqa —allinmi chaytam munarqaku,  sapa tuta mana puñuchiwanchikpaschu,   nispansi asikuq hinaspas nin: chay  maqanakamusqaykichik muqukunata   riychik,imallanpas qiparqamurqachiki icha  yachachwan pikuna kasqanta nispas kachan  runankunata, chay chakra patakunaman  chayaruspanku qatipaptinkuqa tukuy    niraq papakunallas qaqchi qaqchi, wischu  wischu kachkasqa, hinaptinsi huñuspanku  asinrayuqman apamunku, manas asinrayuqqa  qawarisqapaschu."
Llaqtanchikpa kawsayninkuna - Chanka Saberes de los pueblos 1 - 1° Secundaria - Quechua chanka,"Chay watas asinrayuqqa sapa watahina achcka  papata tarpusqa, ichaqa manas rurusqachu  imaniraqtapas, manas mikunanpaqpas  kasqachu, chaynapis asinrayuqqa altu  misayuqman tapukuq risqa, chaypi altu  misayuqqa papapa animanta qayachispa  rimachisqa, chaypis papaqa nisqa: “Yaw qanra,  munankiraqtaqchu rurunaykuta, waknaniraqta  maqachiwachkaspaykiku, waknaniraqta  ñutuchiwachkaspaykiku, kunanmantachus kay  chakrakunapi ruruykumanraq, wiñaypaqmi  kay chakrakunamanta ripukusaqku, nispas  rimasqaku."
